AKVAKULTURTILLATELSER PR. 13.04.2020;;;;;;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;
TILL_NR;ORG.NR/PERS.NR;NAVN;ADRESSE;POSTNR;POSTSTED;TILDELINGSTIDSPUNKT;TIDSBEGRENSET;TILL_KOMNR;TILL_KOM;FORMÅL;PRODUKSJONSFORM;ART;TILL_KAP;TILL_ENHET;LOK_NR;LOK_NAVN;LOK_KOMNR;LOK_KOM;LOK_PLASS;VANNMILJØ;LOK_KAP;LOK_ENHET;N_GEOWGS84;Ø_GEOWGS84
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Laks;780,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Regnbueørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Ørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Ørret;0,00;TN;12784;RINGHOLMEN;5056;HITRA;SJØ;SALTVANN;7020,00;TN;63.560000;9.410050
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Laks;780,00;TN;12784;RINGHOLMEN;5056;HITRA;SJØ;SALTVANN;7020,00;TN;63.560000;9.410050
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Regnbueørret;0,00;TN;12784;RINGHOLMEN;5056;HITRA;SJØ;SALTVANN;7020,00;TN;63.560000;9.410050
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Laks;780,00;TN;13887;REITHOLMEN;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.617183;9.131100
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Regnbueørret;0,00;TN;13887;REITHOLMEN;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.617183;9.131100
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Ørret;0,00;TN;13887;REITHOLMEN;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.617183;9.131100
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Laks;780,00;TN;19016;STORSKOGØYA;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.506067;9.190750
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Ørret;0,00;TN;19016;STORSKOGØYA;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.506067;9.190750
STH 0056;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;26-07-2012;26-07-2022;5056;HITRA;Visning;MATFISK;Regnbueørret;0,00;TN;19016;STORSKOGØYA;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.506067;9.190750
STH 0057;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;18-12-2015;18-12-2025;5056;HITRA;Slaktemerd;MATFISK;Laks;750,00;TN;13720;ULVAN;5056;HITRA;SJØ;SALTVANN;1550,00;TN;63.672233;9.032900
STH 0057;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;18-12-2015;18-12-2025;5056;HITRA;Slaktemerd;MATFISK;Ørret;0,00;TN;13720;ULVAN;5056;HITRA;SJØ;SALTVANN;1550,00;TN;63.672233;9.032900
STH 0057;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;18-12-2015;18-12-2025;5056;HITRA;Slaktemerd;MATFISK;Regnbueørret;0,00;TN;13720;ULVAN;5056;HITRA;SJØ;SALTVANN;1550,00;TN;63.672233;9.032900
STH 0901;993491780;SEAWEED ENERGY SOLUTIONS AS;BYNESVEIEN 48;7018;TRONDHEIM;23-01-2015;;5056;HITRA;Kommersiell;ALGER TIDLIG FASE;Sukkertare;5000,00;KG;34837;DOLMØY;5056;HITRA;LAND;SALTVANN;5000,00;KG;63.654417;8.776750
STH 0901;993491780;SEAWEED ENERGY SOLUTIONS AS;BYNESVEIEN 48;7018;TRONDHEIM;23-01-2015;;5056;HITRA;Kommersiell;ALGER TIDLIG FASE;Butare;0,00;KG;34837;DOLMØY;5056;HITRA;LAND;SALTVANN;5000,00;KG;63.654417;8.776750
STH 0901;993491780;SEAWEED ENERGY SOLUTIONS AS;BYNESVEIEN 48;7018;TRONDHEIM;23-01-2015;;5056;HITRA;Kommersiell;ALGER TIDLIG FASE;Fingertare;0,00;KG;34837;DOLMØY;5056;HITRA;LAND;SALTVANN;5000,00;KG;63.654417;8.776750
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Søl;0,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Butare;0,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Fingertare;0,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Vanlig fjærehinne;300,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Krusflik;0,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STH 0902;937357370;SINTEF OCEAN AS;POSTBOKS 4762 TORGARDEN;7465;TRONDHEIM;02-09-2015;02-09-2025;5056;HITRA;Kommersiell;ALGER TIL  fôr/konsum;Sukkertare;0,00;DA;35437;SKARVØYA;5056;HITRA;SJØ;SALTVANN;300,00;DA;63.650517;8.650533
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;12383;OMSØYHOLMAN;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.631967;8.575567
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;12383;OMSØYHOLMAN;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.631967;8.575567
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;12383;OMSØYHOLMAN;5056;HITRA;SJØ;SALTVANN;6240,00;TN;63.631967;8.575567
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;13570;ULVÆRHOLMEN;5056;HITRA;SJØ;SALTVANN;3120,00;TN;63.598217;9.116583
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;13570;ULVÆRHOLMEN;5056;HITRA;SJØ;SALTVANN;3120,00;TN;63.598217;9.116583
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13570;ULVÆRHOLMEN;5056;HITRA;SJØ;SALTVANN;3120,00;TN;63.598217;9.116583
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13572;BADSTUVIKA;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.533983;9.146900
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;13572;BADSTUVIKA;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.533983;9.146900
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;13572;BADSTUVIKA;5056;HITRA;SJØ;SALTVANN;5460,00;TN;63.533983;9.146900
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;30257;HAUSAN;5055;HEIM;SJØ;SALTVANN;6240,00;TN;63.458317;8.955683
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;30257;HAUSAN;5055;HEIM;SJØ;SALTVANN;6240,00;TN;63.458317;8.955683
STHE0001;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;23-07-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;30257;HAUSAN;5055;HEIM;SJØ;SALTVANN;6240,00;TN;63.458317;8.955683
STHE0004;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;05-12-1985;;5055;HEIM;Kommersiell;SETTEFISK;Ørret;0,00;STK;13964;BELSVIK;5055;HEIM;LAND;FERSKVANN;6000,00;TN;63.415633;9.018025
STHE0004;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;05-12-1985;;5055;HEIM;Kommersiell;SETTEFISK;Regnbueørret;0,00;STK;13964;BELSVIK;5055;HEIM;LAND;FERSKVANN;6000,00;TN;63.415633;9.018025
STHE0004;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;05-12-1985;;5055;HEIM;Kommersiell;SETTEFISK;Laks;6000,00;TN;13964;BELSVIK;5055;HEIM;LAND;FERSKVANN;6000,00;TN;63.415633;9.018025
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;12380;LANGØYA KVALØYA;5014;FRØYA;SJØ;SALTVANN;2340,00;TN;63.791517;8.606600
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;12380;LANGØYA KVALØYA;5014;FRØYA;SJØ;SALTVANN;2340,00;TN;63.791517;8.606600
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;12872;KATTHOLMEN;1505;KRISTIANSUND;SJØ;SALTVANN;3120,00;TN;63.055333;7.695317
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;12872;KATTHOLMEN;1505;KRISTIANSUND;SJØ;SALTVANN;3120,00;TN;63.055333;7.695317
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;12993;LAMØYA;5014;FRØYA;SJØ;SALTVANN;3120,00;TN;63.733050;8.854983
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;12993;LAMØYA;5014;FRØYA;SJØ;SALTVANN;3120,00;TN;63.733050;8.854983
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;13677;TRØAN BJØRKLIBUKTA;5055;HEIM;SJØ;SALTVANN;780,00;TN;63.331550;9.123100
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;13677;TRØAN BJØRKLIBUKTA;5055;HEIM;SJØ;SALTVANN;780,00;TN;63.331550;9.123100
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;18000;RIMSTAD;1560;TINGVOLL;LAND;FERSKVANN;500,00;STK;62.902967;8.191000
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;18000;RIMSTAD;1560;TINGVOLL;LAND;FERSKVANN;500,00;STK;62.902967;8.191000
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;19015;STOKKVIKA;5055;HEIM;SJØ;SALTVANN;2840,00;TN;63.333533;9.180583
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;19015;STOKKVIKA;5055;HEIM;SJØ;SALTVANN;2840,00;TN;63.333533;9.180583
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;24096;VESTSEØRA;5055;HEIM;LAND;FERSKVANN;500,00;STK;63.295350;9.087754
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;24096;VESTSEØRA;5055;HEIM;LAND;FERSKVANN;500,00;STK;63.295350;9.087754
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;26775;FJØLVÆRET Ø;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.819233;8.636133
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;26775;FJØLVÆRET Ø;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.819233;8.636133
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;29697;HAFSMO;5059;ORKLAND;SJØ;SALTVANN;2840,00;TN;63.366700;9.245217
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;29697;HAFSMO;5059;ORKLAND;SJØ;SALTVANN;2840,00;TN;63.366700;9.245217
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;32677;ESPNESTAREN;5014;FRØYA;SJØ;SALTVANN;4680,00;TN;63.677883;8.667000
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;32677;ESPNESTAREN;5014;FRØYA;SJØ;SALTVANN;4680,00;TN;63.677883;8.667000
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Laks;780,00;TN;33697;FORRAHAMMAREN;5055;HEIM;SJØ;SALTVANN;2840,00;TN;63.350433;9.233250
STHE0005;964367701;AQUAGEN AS;C/O AQUAGEN AS INDUSTRIVEIEN 13;7200;KYRKSÆTERØRA;19-07-1985;29-10-2024;5055;HEIM;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;33697;FORRAHAMMAREN;5055;HEIM;SJØ;SALTVANN;2840,00;TN;63.350433;9.233250
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;12361;BUKKHOLMEN S;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.723783;8.862100
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;12361;BUKKHOLMEN S;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.723783;8.862100
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;12361;BUKKHOLMEN S;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.723783;8.862100
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;12380;LANGØYA KVALØYA;5014;FRØYA;SJØ;SALTVANN;2340,00;TN;63.791517;8.606600
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;12380;LANGØYA KVALØYA;5014;FRØYA;SJØ;SALTVANN;2340,00;TN;63.791517;8.606600
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;12380;LANGØYA KVALØYA;5014;FRØYA;SJØ;SALTVANN;2340,00;TN;63.791517;8.606600
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;13573;KISTVIKA;5055;HEIM;SJØ;SALTVANN;2340,00;TN;63.384000;9.171467
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;13573;KISTVIKA;5055;HEIM;SJØ;SALTVANN;2340,00;TN;63.384000;9.171467
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;13573;KISTVIKA;5055;HEIM;SJØ;SALTVANN;2340,00;TN;63.384000;9.171467
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;26775;FJØLVÆRET Ø;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.819233;8.636133
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;26775;FJØLVÆRET Ø;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.819233;8.636133
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;26775;FJØLVÆRET Ø;5014;FRØYA;SJØ;SALTVANN;3900,00;TN;63.819233;8.636133
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;32677;ESPNESTAREN;5014;FRØYA;SJØ;SALTVANN;4680,00;TN;63.677883;8.667000
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;32677;ESPNESTAREN;5014;FRØYA;SJØ;SALTVANN;4680,00;TN;63.677883;8.667000
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;32677;ESPNESTAREN;5014;FRØYA;SJØ;SALTVANN;4680,00;TN;63.677883;8.667000
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;38997;ILSØYA 2;5014;FRØYA;SJØ;SALTVANN;3120,00;TN;63.664567;8.428517
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;38997;ILSØYA 2;5014;FRØYA;SJØ;SALTVANN;3120,00;TN;63.664567;8.428517
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;38997;ILSØYA 2;5014;FRØYA;SJØ;SALTVANN;3120,00;TN;63.664567;8.428517
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Ørret;780,00;TN;39217;HÅRKALLBÅEN;1573;SMØLA;SJØ;SALTVANN;3120,00;TN;63.421917;8.207483
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;788,00;TN;39217;HÅRKALLBÅEN;1573;SMØLA;SJØ;SALTVANN;3120,00;TN;63.421917;8.207483
STHE0006;933792854;MÅSØVAL FISKEOPPDRETT AS;NORDFRØYVEIEN 413;7260;SISTRANDA;26-06-1986;30-12-9999;5055;HEIM;Kommersiell;MATFISK;Laks;780,00;TN;39217;HÅRKALLBÅEN;1573;SMØLA;SJØ;SALTVANN;3120,00;TN;63.421917;8.207483
STHE0011;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;01-02-1973;;5055;HEIM;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STHE0011;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;01-02-1973;;5055;HEIM;Kommersiell;MATFISK;Ørret;0,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
STHE0011;985848718;LERØY MIDT AS;INDUSTRIPARKVEIEN 31;7246;SANDSTAD;01-02-1973;;5055;HEIM;Kommersiell;MATFISK;Laks;788,00;TN;10375;NORD LEKSA;5059;ORKLAND;SJØ;SALTVANN;7020,00;TN;63.589367;9.409217
